Year,Week,Won Toss,Won OT Toss,Roof,Surface,Duration,Attendance,Weather,Vegas Line,Over/Under,Link,Favorite,Vegas Line,Over/Under (Points)
2018,16,Giants (deferred),,retractable roof (closed),fieldturf ,2:59,"61,738",,Indianapolis Colts -10.0,48.5 (over),https://www.pro-football-reference.com/boxscores/201812230clt.htm,Indianapolis Colts,-10,48.5
2018,16,Bengals (deferred),,outdoors,grass ,2:45,"67,431","37 degrees, wind 9 mph",Cleveland Browns -10.0,44.0 (push),https://www.pro-football-reference.com/boxscores/201812230cle.htm,Cleveland Browns,-10,44
2018,16,49ers (deferred),,outdoors,grass,3:08,"70,806","50 degrees, wind 5 mph",Chicago Bears -4.0,44.0 (under),https://www.pro-football-reference.com/boxscores/201812230sfo.htm,Chicago Bears,-4,44
2018,16,Cardinals (deferred),,retractable roof (closed),grass ,2:57,"61,759",,Los Angeles Rams -14.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201812230crd.htm,Los Angeles Rams,-14.5,43
2018,16,Steelers,,dome,sportturf,3:24,"73,086",,New Orleans Saints -6.5,53.0 (over),https://www.pro-football-reference.com/boxscores/201812230nor.htm,New Orleans Saints,-6.5,53
2018,16,Seahawks (deferred),,outdoors,fieldturf ,3:21,"69,067","43 degrees, wind 8 mph",Kansas City Chiefs -1.0,54.5 (over),https://www.pro-football-reference.com/boxscores/201812230sea.htm,Kansas City Chiefs,-1,54.5
2018,16,Raiders (deferred),,outdoors,grass ,3:00,"53,850","58 degrees, wind 14 mph",Denver Broncos -2.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201812240rai.htm,Denver Broncos,-2.5,42.5
2018,17,Lions,,outdoors,grass ,2:45,"77,341","26 degrees, wind 15 mph",Green Bay Packers -7.5,44.5 (under),https://www.pro-football-reference.com/boxscores/201812300gnb.htm,Green Bay Packers,-7.5,44.5
2018,17,Dolphins (deferred),,outdoors,a_turf,3:02,"67,420","33 degrees, wind 9 mph",Buffalo Bills -5.5,39.5 (over),https://www.pro-football-reference.com/boxscores/201812300buf.htm,Buffalo Bills,-5.5,39.5
2018,17,Falcons (deferred),,outdoors,grass ,3:08,"52,884","80 degrees, wind 5 mph",Atlanta Falcons -2.5,51.5 (over),https://www.pro-football-reference.com/boxscores/201812300tam.htm,Atlanta Falcons,-2.5,51.5
2018,17,Cowboys (deferred),,outdoors,fieldturf ,3:11,"77,750","37 degrees, wind 2 mph",New York Giants -7.5,38.5 (over),https://www.pro-football-reference.com/boxscores/201812300nyg.htm,New York Giants,-7.5,38.5
2018,17,Jets (deferred),,outdoors,fieldturf ,2:56,"65,878","33 degrees, wind 2 mph",New England Patriots -14.5,46.5 (under),https://www.pro-football-reference.com/boxscores/201812300nwe.htm,New England Patriots,-14.5,46.5
2018,17,Saints (deferred),,dome,sportturf,3:00,"73,028",,New Orleans Saints -8.0,42.0 (over),https://www.pro-football-reference.com/boxscores/201812300nor.htm,New Orleans Saints,-8,42
2018,17,Jaguars (deferred),,retractable roof (closed),astroturf,2:53,"71,848",,Houston Texans -7.0,39.5 (under),https://www.pro-football-reference.com/boxscores/201812300htx.htm,Houston Texans,-7,39.5
2018,17,Broncos (deferred),,outdoors,grass ,3:03,"75,947","51 degrees, wind 6 mph",Los Angeles Chargers -7.0,43.5 (under),https://www.pro-football-reference.com/boxscores/201812300den.htm,Los Angeles Chargers,-7,43.5
2018,17,Redskins,,outdoors,grass ,2:38,"63,188","46 degrees, wind 3 mph",Philadelphia Eagles -6.0,42.5 (under),https://www.pro-football-reference.com/boxscores/201812300was.htm,Philadelphia Eagles,-6,42.5
2018,17,Seahawks (deferred),,outdoors,fieldturf ,3:03,"68,990","45 degrees, wind 5 mph",Seattle Seahawks -14.0,39.5 (over),https://www.pro-football-reference.com/boxscores/201812300sea.htm,Seattle Seahawks,-14,39.5
2018,17,Ravens (deferred),,outdoors,grass,3:15,"70,925","48 degrees, wind 2 mph",Baltimore Ravens -7.0,41.0 (over),https://www.pro-football-reference.com/boxscores/201812300rav.htm,Baltimore Ravens,-7,41
2018,17,Rams (deferred),,outdoors,grass,3:15,"72,161","65 degrees, wind 3 mph",Los Angeles Rams -10.5,49.5 (over),https://www.pro-football-reference.com/boxscores/201812300ram.htm,Los Angeles Rams,-10.5,49.5
2018,17,Bengals (deferred),,outdoors,grass ,3:00,"63,874","42 degrees, wind 9 mph",Pittsburgh Steelers -14.0,45.0 (under),https://www.pro-football-reference.com/boxscores/201812300pit.htm,Pittsburgh Steelers,-14,45
2018,17,Bears (deferred),,dome,sportturf,2:58,"66,878",,Minnesota Vikings -6.0,40.5 (under),https://www.pro-football-reference.com/boxscores/201812300min.htm,Minnesota Vikings,-6,40.5
2018,17,Raiders (deferred),,outdoors,grass ,2:37,"77,550","45 degrees, wind 15 mph",Kansas City Chiefs -14.5,52.5 (under),https://www.pro-football-reference.com/boxscores/201812300kan.htm,Kansas City Chiefs,-14.5,52.5
2018,17,Colts (deferred),,outdoors,grass ,3:04,"68,978","53 degrees, wind 4 mph",Indianapolis Colts -5.5,42.5 (over),https://www.pro-football-reference.com/boxscores/201812300oti.htm,Indianapolis Colts,-5.5,42.5
2019,1,Bears (deferred),,outdoors,grass,3:07,"62,435","65 degrees, relative humidity 69%, wind 10 mph",Chicago Bears -3.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201909050chi.htm,Chicago Bears,-3.5,47
2019,1,Titans (deferred),,outdoors,grass,3:12,"67,431","71 degrees, relative humidity 55%, wind 10 mph",Cleveland Browns -5.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201909080cle.htm,Cleveland Browns,-5.5,44
2019,1,Rams (deferred),,outdoors,grass,3:12,"72,005","87 degrees, relative humidity 53%, wind 3 mph",Los Angeles Rams -1.5,49.5 (over),https://www.pro-football-reference.com/boxscores/201909080car.htm,Los Angeles Rams,-1.5,49.5
2019,1,Eagles (deferred),,outdoors,grass,3:13,"69,696","79 degrees, relative humidity 49%, wind 4 mph",Philadelphia Eagles -10.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201909080phi.htm,Philadelphia Eagles,-10.5,44
2019,1,Jets (deferred),,outdoors,fieldturf ,3:09,"78,523","77 degrees, relative humidity 46%, wind 6 mph",New York Jets -2.5,41.0 (under),https://www.pro-football-reference.com/boxscores/201909080nyj.htm,New York Jets,-2.5,41
2019,1,Vikings (deferred),,dome,sportturf,3:07,"66,714",,Minnesota Vikings -3.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201909080min.htm,Minnesota Vikings,-3.5,47
2019,1,Dolphins (deferred),,outdoors,grass,2:58,"65,012","91 degrees, relative humidity 56%, wind 8 mph",Baltimore Ravens -7.0,41.0 (over),https://www.pro-football-reference.com/boxscores/201909080mia.htm,Baltimore Ravens,-7,41
2019,1,Jaguars (deferred),,outdoors,grass,3:04,"60,157","91 degrees, relative humidity 54%, wind 6 mph",Kansas City Chiefs -3.5,49.0 (over),https://www.pro-football-reference.com/boxscores/201909080jax.htm,Kansas City Chiefs,-3.5,49
2019,1,Seahawks (deferred),,outdoors,fieldturf,3:12,"68,710","64 degrees, relative humidity 82%, wind 7 mph",Seattle Seahawks -9.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201909080sea.htm,Seattle Seahawks,-9.5,44
2019,1,Colts (deferred),Chargers,outdoors,grass,3:04,"25,363","77 degrees, relative humidity 52%, wind 10 mph",Los Angeles Chargers -6.0,44.5 (over),https://www.pro-football-reference.com/boxscores/201909080sdg.htm,Los Angeles Chargers,-6,44.5
2019,1,Buccaneers,,outdoors,grass,3:06,"55,976","93 degrees, relative humidity 52%, wind 9 mph",Tampa Bay Buccaneers -1.0,51.0 (under),https://www.pro-football-reference.com/boxscores/201909080tam.htm,Tampa Bay Buccaneers,-1,51
2019,1,Giants (deferred),,retractable roof (closed),fieldturf,3:03,"90,353",,Dallas Cowboys -7.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201909080dal.htm,Dallas Cowboys,-7,44
2019,1,Cardinals (deferred),Cardinals,retractable roof (closed),grass,3:58,"60,687",,Detroit Lions -2.5,45.5 (over),https://www.pro-football-reference.com/boxscores/201909080crd.htm,Detroit Lions,-2.5,45.5
2019,1,Steelers (deferred),,outdoors,grass,3:00,"65,878","66 degrees, relative humidity 62%, wind 2 mph",New England Patriots -5.5,49.0 (under),https://www.pro-football-reference.com/boxscores/201909080nwe.htm,New England Patriots,-5.5,49
2019,1,Saints (deferred),,dome,astroturf,3:14,"73,039",,New Orleans Saints -6.5,52.0 (over),https://www.pro-football-reference.com/boxscores/201909090nor.htm,New Orleans Saints,-6.5,52
2019,1,Raiders,,outdoors,grass,2:49,"52,359","68 degrees, relative humidity 66%, wind 15 mph",Denver Broncos -3.0,42.5 (under),https://www.pro-football-reference.com/boxscores/201909090rai.htm,Denver Broncos,-3,42.5
2019,2,Buccaneers,,outdoors,grass,3:51,"71,101","85 degrees, relative humidity 55%, wind 3 mph",Carolina Panthers -6.5,48.0 (under),https://www.pro-football-reference.com/boxscores/201909120car.htm,Carolina Panthers,-6.5,48
2019,2,49ers (deferred),,outdoors,grass,2:59,"50,666","81 degrees, relative humidity 45%, wind 5 mph",Cincinnati Bengals -1.0,46.0 (over),https://www.pro-football-reference.com/boxscores/201909150cin.htm,Cincinnati Bengals,-1,46
2019,2,Cowboys (deferred),,outdoors,grass,2:54,"75,128","80 degrees, relative humidity 46%, wind 7 mph",Dallas Cowboys -6.0,46.5 (over),https://www.pro-football-reference.com/boxscores/201909150was.htm,Dallas Cowboys,-6,46.5
2019,2,Ravens (deferred),,outdoors,grass,3:09,"70,126","82 degrees, relative humidity 60%, wind 8 mph",Baltimore Ravens -13.0,46.0 (under),https://www.pro-football-reference.com/boxscores/201909150rav.htm,Baltimore Ravens,-13,46
2019,2,Seahawks (deferred),,outdoors,grass,3:14,"65,063","81 degrees, relative humidity 51%, wind 3 mph",Pittsburgh Steelers -4.0,47.0 (over),https://www.pro-football-reference.com/boxscores/201909150pit.htm,Pittsburgh Steelers,-4,47
2019,2,Colts (deferred),,outdoors,grass,3:01,"62,849","93 degrees, relative humidity 45%, wind 1 mph",Tennessee Titans -3.0,43.5 (under),https://www.pro-football-reference.com/boxscores/201909150oti.htm,Tennessee Titans,-3,43.5
2019,2,Bills (deferred),,outdoors,fieldturf ,3:11,"74,569","79 degrees, relative humidity 48%, wind 5 mph",Buffalo Bills -1.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201909150nyg.htm,Buffalo Bills,-1,44.5
2019,2,Dolphins,,outdoors,grass,3:09,"65,513","87 degrees, relative humidity 67%, wind 4 mph",New England Patriots -18.0,48.5 (under),https://www.pro-football-reference.com/boxscores/201909150mia.htm,New England Patriots,-18,48.5
2019,2,Texans (deferred),,retractable roof (closed),grass,3:04,"71,651",,Houston Texans -7.5,43.0 (under),https://www.pro-football-reference.com/boxscores/201909150htx.htm,Houston Texans,-7.5,43
2019,2,Vikings (deferred),,outdoors,grass,3:18,"78,416","72 degrees, relative humidity 75%, wind 5 mph",Green Bay Packers -3.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201909150gnb.htm,Green Bay Packers,-3,43
2019,2,Lions (deferred),,dome,fieldturf,2:55,"60,158",,Los Angeles Chargers -1.0,47.0 (under),https://www.pro-football-reference.com/boxscores/201909150det.htm,Los Angeles Chargers,-1,47
2019,2,Chiefs (deferred),,outdoors,grass,3:12,"52,748","70 degrees, relative humidity 61%, wind 13 mph",Kansas City Chiefs -7.0,53.5 (under),https://www.pro-football-reference.com/boxscores/201909150rai.htm,Kansas City Chiefs,-7,53.5
2019,2,Rams (deferred),,outdoors,grass,3:09,"71,460","85 degrees, relative humidity 44%, wind 4 mph",Los Angeles Rams -2.0,52.5 (under),https://www.pro-football-reference.com/boxscores/201909150ram.htm,Los Angeles Rams,-2,52.5
2019,2,Bears (deferred),,outdoors,grass,3:06,"76,885","87 degrees, relative humidity 14%, wind 3 mph",Chicago Bears -3.0,41.0 (under),https://www.pro-football-reference.com/boxscores/201909150den.htm,Chicago Bears,-3,41
2019,2,Eagles (deferred),,dome,fieldturf,3:16,"72,443",,Philadelphia Eagles -1.0,53.0 (under),https://www.pro-football-reference.com/boxscores/201909150atl.htm,Philadelphia Eagles,-1,53
2019,2,Jets (deferred),,outdoors,fieldturf ,3:02,"78,523","72 degrees, relative humidity 69%, wind 3 mph",Cleveland Browns -6.5,45.5 (under),https://www.pro-football-reference.com/boxscores/201909160nyj.htm,Cleveland Browns,-6.5,45.5
2019,3,Titans (deferred),,outdoors,grass,3:01,"58,613","73 degrees, relative humidity 87%, wind 9 mph",Tennessee Titans -1.5,38.0 (under),https://www.pro-football-reference.com/boxscores/201909190jax.htm,Tennessee Titans,-1.5,38
2019,3,Bengals (deferred),,outdoors,astroturf,3:15,"69,448","83 degrees, relative humidity 53%, wind 13 mph",Buffalo Bills -5.5,43.5 (under),https://www.pro-football-reference.com/boxscores/201909220buf.htm,Buffalo Bills,-5.5,43.5
2019,3,Lions (deferred),,outdoors,grass,3:09,"69,796","84 degrees, relative humidity 53%, wind 7 mph",Philadelphia Eagles -4.0,45.0 (over),https://www.pro-football-reference.com/boxscores/201909220phi.htm,Philadelphia Eagles,-4,45
2019,3,Patriots (deferred),,outdoors,grass,2:58,"65,878","81 degrees, relative humidity 49%, wind 10 mph",New England Patriots -20.5,43.0 (over),https://www.pro-football-reference.com/boxscores/201909220nwe.htm,New England Patriots,-20.5,43
2019,3,Raiders (deferred),,dome,sportturf,2:49,"66,738",,Minnesota Vikings -8.5,43.0 (over),https://www.pro-football-reference.com/boxscores/201909220min.htm,Minnesota Vikings,-8.5,43
2019,3,Ravens (deferred),,outdoors,astroturf,3:12,"73,390",,Kansas City Chiefs -4.5,52.0 (over),https://www.pro-football-reference.com/boxscores/201909220kan.htm,Kansas City Chiefs,-4.5,52
2019,3,Broncos (deferred),,outdoors,grass,2:58,"78,078","69 degrees, relative humidity 93%, wind 7 mph",Green Bay Packers -7.0,42.0 (over),https://www.pro-football-reference.com/boxscores/201909220gnb.htm,Green Bay Packers,-7,42
2019,3,Cowboys (deferred),,retractable roof (closed),fieldturf,3:08,"90,127",,Dallas Cowboys -22.0,46.5 (under),https://www.pro-football-reference.com/boxscores/201909220dal.htm,Dallas Cowboys,-22,46.5
2019,3,Falcons (deferred),,retractable roof (closed),fieldturf,2:59,"60,295",,Indianapolis Colts -1.0,48.0 (over),https://www.pro-football-reference.com/boxscores/201909220clt.htm,Indianapolis Colts,-1,48
2019,3,Giants (deferred),,outdoors,grass,3:20,"55,070","88 degrees, relative humidity 46%, wind 11 mph",Tampa Bay Buccaneers -5.0,48.0 (over),https://www.pro-football-reference.com/boxscores/201909220tam.htm,Tampa Bay Buccaneers,-5,48
2019,3,Cardinals (deferred),,retractable roof (closed),grass,2:56,"60,104",,Arizona Cardinals -2.5,46.0 (over),https://www.pro-football-reference.com/boxscores/201909220crd.htm,Arizona Cardinals,-2.5,46
2019,3,Steelers (deferred),,outdoors,grass,2:57,"69,439","79 degrees, relative humidity 36%, wind 3 mph",San Francisco 49ers -6.0,44.5 (under),https://www.pro-football-reference.com/boxscores/201909220sfo.htm,San Francisco 49ers,-6,44.5
2019,3,Saints (deferred),,outdoors,fieldturf,3:09,"69,005","63 degrees, relative humidity 85%, wind 8 mph",Seattle Seahawks -5.0,44.0 (over),https://www.pro-football-reference.com/boxscores/201909220sea.htm,Seattle Seahawks,-5,44
2019,3,Texans (deferred),,outdoors,grass,3:17,"25,349","87 degrees, relative humidity 37%, wind 4 mph",Los Angeles Chargers -3.0,49.0 (under),https://www.pro-football-reference.com/boxscores/201909220sdg.htm,Los Angeles Chargers,-3,49
2019,3,Rams (deferred),,outdoors,grass,3:04,"67,895","83 degrees, relative humidity 33%, wind 12 mph",Los Angeles Rams -4.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201909220cle.htm,Los Angeles Rams,-4,48
2019,3,Redskins (deferred),,outdoors,grass,3:05,"67,327","87 degrees, relative humidity 39%, wind 5 mph",Chicago Bears -5.0,41.0 (over),https://www.pro-football-reference.com/boxscores/201909230was.htm,Chicago Bears,-5,41
2019,4,Packers (deferred),,outdoors,grass,3:27,"77,509","60 degrees, relative humidity 62%, wind 3 mph",Green Bay Packers -3.5,46.0 (over),https://www.pro-football-reference.com/boxscores/201909260gnb.htm,Green Bay Packers,-3.5,46
2019,4,Bills (deferred),,outdoors,astroturf,3:19,"70,317","58 degrees, relative humidity 71%, wind 10 mph",New England Patriots -7.0,41.5 (under),https://www.pro-football-reference.com/boxscores/201909290buf.htm,New England Patriots,-7,41.5
2019,4,Falcons (deferred),,dome,fieldturf,2:57,"72,108",,Atlanta Falcons -3.5,46.0 (under),https://www.pro-football-reference.com/boxscores/201909290atl.htm,Atlanta Falcons,-3.5,46
2019,4,Browns,,outdoors,grass,3:08,"70,686","83 degrees, relative humidity 57%, wind 8 mph",Baltimore Ravens -7.5,47.0 (over),https://www.pro-football-reference.com/boxscores/201909290rav.htm,Baltimore Ravens,-7.5,47
2019,4,Giants (deferred),,outdoors,fieldturf ,2:52,"74,149","77 degrees, relative humidity 42%, wind 11 mph",New York Giants -3.0,48.0 (under),https://www.pro-football-reference.com/boxscores/201909290nyg.htm,New York Giants,-3,48
2019,4,Dolphins (deferred),,outdoors,grass,2:52,"64,278","88 degrees, relative humidity 53%, wind 15 mph",Los Angeles Chargers -15.0,43.5 (under),https://www.pro-football-reference.com/boxscores/201909290mia.htm,Los Angeles Chargers,-15,43.5
2019,4,Texans (deferred),,retractable roof (closed),grass,3:06,"71,699",,Houston Texans -5.5,47.5 (under),https://www.pro-football-reference.com/boxscores/201909290htx.htm,Houston Texans,-5.5,47.5
2019,4,Chiefs (deferred),,dome,fieldturf,3:34,"65,188",,Kansas City Chiefs -7.5,54.5 (over),https://www.pro-football-reference.com/boxscores/201909290det.htm,Kansas City Chiefs,-7.5,54.5
2019,4,Colts (deferred),,retractable roof (closed),fieldturf,3:11,"62,259",,Indianapolis Colts -5.5,46.0 (over),https://www.pro-football-reference.com/boxscores/201909290clt.htm,Indianapolis Colts,-5.5,46
2019,4,Rams (deferred),,outdoors,grass,3:39,"68,117","74 degrees, relative humidity 41%, wind 2 mph",Los Angeles Rams -9.0,48.5 (over),https://www.pro-football-reference.com/boxscores/201909290ram.htm,Los Angeles Rams,-9,48.5
2019,4,Seahawks (deferred),,retractable roof (closed),grass,2:56,"60,500",,Seattle Seahawks -5.5,49.0 (under),https://www.pro-football-reference.com/boxscores/201909290crd.htm,Seattle Seahawks,-5.5,49
2019,4,Jaguars (deferred),,outdoors,grass,3:15,"76,219","87 degrees, relative humidity 11%, wind 14 mph",Denver Broncos -2.5,37.0 (over),https://www.pro-football-reference.com/boxscores/201909290den.htm,Denver Broncos,-2.5,37
2019,4,Vikings (deferred),,outdoors,grass,2:59,"62,131","67 degrees, relative humidity 89%, wind 8 mph",Minnesota Vikings -1.0,38.0 (under),https://www.pro-football-reference.com/boxscores/201909290chi.htm,Minnesota Vikings,-1,38
2019,4,Saints (deferred),,dome,astroturf,2:56,"73,086",,Dallas Cowboys -2.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201909290nor.htm,Dallas Cowboys,-2.5,47
2019,4,Steelers (deferred),,outdoors,grass,2:56,"57,959","76 degrees, relative humidity 72%, wind 1 mph",Pittsburgh Steelers -3.5,45.5 (under),https://www.pro-football-reference.com/boxscores/201909300pit.htm,Pittsburgh Steelers,-3.5,45.5
2019,5,Rams (deferred),,outdoors,fieldturf,3:27,"68,988","57 degrees, relative humidity 56%, wind 7 mph",Seattle Seahawks -1.5,49.0 (over),https://www.pro-football-reference.com/boxscores/201910030sea.htm,Seattle Seahawks,-1.5,49
2019,5,Bengals (deferred),,outdoors,grass,3:03,"46,012","76 degrees, relative humidity 68%, wind 6 mph",Cincinnati Bengals -3.0,45.0 (over),https://www.pro-football-reference.com/boxscores/201910060cin.htm,Cincinnati Bengals,-3,45
2019,5,Jaguars (deferred),,outdoors,grass,3:28,"72,762","72 degrees, relative humidity 59%, wind 4 mph",Carolina Panthers -3.0,41.0 (over),https://www.pro-football-reference.com/boxscores/201910060car.htm,Carolina Panthers,-3,41
2019,5,Redskins,,outdoors,grass,3:08,"76,483","70 degrees, relative humidity 66%, wind 8 mph",New England Patriots -15.5,42.0 (under),https://www.pro-football-reference.com/boxscores/201910060was.htm,New England Patriots,-15.5,42
2019,5,Bears (deferred),,outdoors,grass,3:08,"60,463","59 degrees, relative humidity 60%, wind 15 mph",Chicago Bears -6.5,39.5 (over),https://www.pro-football-reference.com/boxscores/201910060rai.htm,Chicago Bears,-6.5,39.5
2019,5,Ravens (deferred),Steelers,outdoors,grass,3:23,"64,037","70 degrees, relative humidity 74%, wind 7 mph",Baltimore Ravens -3.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201910060pit.htm,Baltimore Ravens,-3.5,44
2019,5,Eagles (deferred),,outdoors,grass,3:01,"69,796","68 degrees, relative humidity 68%, wind 10 mph",Philadelphia Eagles -14.0,43.0 (under),https://www.pro-football-reference.com/boxscores/201910060phi.htm,Philadelphia Eagles,-14,43
2019,5,Bills (deferred),,outdoors,grass,2:54,"66,910","77 degrees, relative humidity 71%, wind 13 mph",Tennessee Titans -3.5,39.5 (under),https://www.pro-football-reference.com/boxscores/201910060oti.htm,Tennessee Titans,-3.5,39.5
2019,5,Giants (deferred),,outdoors,fieldturf ,3:03,"75,041","66 degrees, relative humidity 73%, wind 10 mph",Minnesota Vikings -5.5,44.0 (under),https://www.pro-football-reference.com/boxscores/201910060nyg.htm,Minnesota Vikings,-5.5,44
2019,5,Buccaneers,,dome,astroturf,3:07,"73,029",,New Orleans Saints -3.0,46.0 (over),https://www.pro-football-reference.com/boxscores/201910060nor.htm,New Orleans Saints,-3,46
2019,5,Texans (deferred),,retractable roof (closed),grass,3:13,"71,787",,Houston Texans -4.0,49.0 (over),https://www.pro-football-reference.com/boxscores/201910060htx.htm,Houston Texans,-4,49
2019,5,Chargers (deferred),,outdoors,grass,3:03,"25,357","85 degrees, relative humidity 35%, wind 12 mph",Los Angeles Chargers -4.0,46.0 (under),https://www.pro-football-reference.com/boxscores/201910060sdg.htm,Los Angeles Chargers,-4,46
2019,5,Cowboys (deferred),,retractable roof (closed),fieldturf,3:31,"93,024",,Dallas Cowboys -3.5,46.5 (over),https://www.pro-football-reference.com/boxscores/201910060dal.htm,Dallas Cowboys,-3.5,46.5
2019,5,Colts (deferred),,outdoors,astroturf,3:15,"73,352","59 degrees, relative humidity 75%, wind 3 mph",Kansas City Chiefs -10.5,55.5 (under),https://www.pro-football-reference.com/boxscores/201910060kan.htm,Kansas City Chiefs,-10.5,55.5
2019,5,Browns,,outdoors,grass,2:57,"70,585","87 degrees, relative humidity 36%, wind 8 mph",San Francisco 49ers -5.0,47.5 (under),https://www.pro-football-reference.com/boxscores/201910070sfo.htm,San Francisco 49ers,-5,47.5
2019,6,Giants (deferred),,outdoors,grass,3:02,"65,878","54 degrees, relative humidity 61%, wind 13 mph",New England Patriots -16.5,43.0 (over),https://www.pro-football-reference.com/boxscores/201910100nwe.htm,New England Patriots,-16.5,43
2019,6,Buccaneers,,outdoors,grass,3:26,"60,087","61 degrees, relative humidity 86%, wind 14 mph",Carolina Panthers -2.0,48.5 (over),https://www.pro-football-reference.com/boxscores/201910130tam.htm,Carolina Panthers,-2,48.5
2019,6,Seahawks (deferred),,outdoors,grass,3:31,"67,431","58 degrees, relative humidity 38%, wind 20 mph",Cleveland Browns -1.0,45.5 (over),https://www.pro-football-reference.com/boxscores/201910130cle.htm,Cleveland Browns,-1,45.5
2019,6,Ravens (deferred),,outdoors,grass,3:12,"70,051","64 degrees, relative humidity 43%, wind 7 mph",Baltimore Ravens -10.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201910130rav.htm,Baltimore Ravens,-10.5,47
2019,6,Eagles (deferred),,dome,sportturf,3:07,"66,837",,Minnesota Vikings -3.5,44.0 (over),https://www.pro-football-reference.com/boxscores/201910130min.htm,Minnesota Vikings,-3.5,44
2019,6,Dolphins (deferred),,outdoors,grass,3:09,"59,808","84 degrees, relative humidity 66%, wind 13 mph",Washington Redskins -6.0,42.0 (under),https://www.pro-football-reference.com/boxscores/201910130mia.htm,Washington Redskins,-6,42
2019,6,Texans (deferred),,outdoors,astroturf,3:07,"73,323","56 degrees, relative humidity 47%, wind 2 mph",Kansas City Chiefs -3.5,54.5 (over),https://www.pro-football-reference.com/boxscores/201910130kan.htm,Kansas City Chiefs,-3.5,54.5
2019,6,Jaguars (deferred),,outdoors,grass,2:52,"64,341","81 degrees, relative humidity 56%, wind 3 mph",Jacksonville Jaguars -2.5,42.5 (under),https://www.pro-football-reference.com/boxscores/201910130jax.htm,Jacksonville Jaguars,-2.5,42.5
2019,6,Falcons,,retractable roof (closed),grass,3:07,"60,140",,Atlanta Falcons -3.0,52.5 (over),https://www.pro-football-reference.com/boxscores/201910130crd.htm,Atlanta Falcons,-3,52.5
2019,6,Rams (deferred),,outdoors,grass,3:11,"75,695","77 degrees, relative humidity 42%, wind 2 mph",Los Angeles Rams -3.0,49.5 (under),https://www.pro-football-reference.com/boxscores/201910130ram.htm,Los Angeles Rams,-3,49.5
2019,6,Cowboys (deferred),,outdoors,fieldturf ,2:59,"78,523","66 degrees, relative humidity 38%, wind 7 mph",Dallas Cowboys -7.0,43.5 (over),https://www.pro-football-reference.com/boxscores/201910130nyj.htm,Dallas Cowboys,-7,43.5
2019,6,Broncos (deferred),,outdoors,grass,2:55,"75,815","69 degrees, relative humidity 9%, wind 7 mph",Denver Broncos -1.0,41.0 (under),https://www.pro-football-reference.com/boxscores/201910130den.htm,Denver Broncos,-1,41
2019,6,Steelers (deferred),,outdoors,grass,2:55,"25,425","71 degrees, relative humidity 61%, wind 9 mph",Los Angeles Chargers -6.0,42.5 (under),https://www.pro-football-reference.com/boxscores/201910130sdg.htm,Los Angeles Chargers,-6,42.5
2019,6,Packers (deferred),,outdoors,grass,3:06,"76,947","43 degrees, relative humidity 73%, wind 5 mph",Green Bay Packers -3.5,47.0 (under),https://www.pro-football-reference.com/boxscores/201910140gnb.htm,Green Bay Packers,-3.5,47
2019,7,Chiefs (deferred),,outdoors,grass,2:53,"76,748","75 degrees, relative humidity 7%, wind 6 mph",Kansas City Chiefs -3.0,49.5 (under),https://www.pro-football-reference.com/boxscores/201910170den.htm,Kansas City Chiefs,-3,49.5
2019,7,Dolphins (deferred),,outdoors,astroturf,3:00,"68,340","65 degrees, relative humidity 54%, wind 7 mph",Buffalo Bills -17.0,42.5 (over),https://www.pro-football-reference.com/boxscores/201910200buf.htm,Buffalo Bills,-17,42.5
2019,7,Rams (deferred),,dome,fieldturf,3:03,"71,856",,Los Angeles Rams -3.0,54.5 (under),https://www.pro-football-reference.com/boxscores/201910200atl.htm,Los Angeles Rams,-3,54.5
2019,7,49ers (deferred),,outdoors,grass,2:36,"61,459","55 degrees, relative humidity 93%, wind 12 mph",San Francisco 49ers -10.0,39.0 (under),https://www.pro-football-reference.com/boxscores/201910200was.htm,San Francisco 49ers,-10,39
2019,7,Giants (deferred),,outdoors,fieldturf ,3:03,"73,577","56 degrees, relative humidity 78%, wind 3 mph",New York Giants -3.5,49.5 (under),https://www.pro-football-reference.com/boxscores/201910200nyg.htm,New York Giants,-3.5,49.5
2019,7,Raiders,,outdoors,grass,2:59,"78,160","55 degrees, relative humidity 74%, wind 6 mph",Green Bay Packers -5.5,48.0 (over),https://www.pro-football-reference.com/boxscores/201910200gnb.htm,Green Bay Packers,-5.5,48
2019,7,Vikings (deferred),,dome,fieldturf,3:11,"60,314",,Minnesota Vikings -2.5,43.5 (over),https://www.pro-football-reference.com/boxscores/201910200det.htm,Minnesota Vikings,-2.5,43.5
